run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,49,0.0019444142086397231,99.954,0.22928943663369863,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,50,0.0019476655830676834,99.944,0.2165807596925879,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,51,0.001449216505515862,99.962,0.23968178585462738,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,52,0.0011162683650461393,99.964,0.22670404642820358,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,53,0.0005126551255689635,99.988,0.22011983551550657,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,54,0.0004288762425644842,99.99,0.22007814389420674,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,55,0.0005621055111495647,99.99,0.22162497444893234,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,56,0.0005766759139226692,99.982,0.22635753890761406,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,57,0.0007910912493070081,99.976,0.22606155776185916,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,58,0.0006085020081813201,99.986,0.21786612492054702,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,59,0.0007748539000231733,99.984,0.23492531642667017,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,60,0.0005899927668906457,99.988,0.21970034195110202,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,61,0.000661935267620887,99.982,0.22203727334737777,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,62,0.00042328845481455463,99.986,0.22150776313617826,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,63,0.0005401167678215011,99.988,0.22379474403569474,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,64,0.0007123166775152046,99.982,0.22458743690978736,96.24,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,65,0.00031040777295569274,99.996,0.21824350112350657,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,66,0.0005921046421421198,99.982,0.22322883060202003,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
